Name,Gender,Date,CurrentLoseStreak,CurrentWinStreak,Draws,AvgSigStrLanded,AvgSigStrPct,AvgSubAtt,AvgTDLanded,AvgTDPct,LongestWinStreak,Losses,TotalRoundsFought,TotalTitleBouts,WinsByDecisionMajority,WinsByDecisionSplit,WinsByDecisionUnanimous,WinsByKO,WinsBySubmission,WinsByTKODoctorStoppage,Wins,Stance,HeightCms,ReachCms,WeightLbs,Age,MatchWCRank,WFlyweightRank,WFeatherweightRank,WStrawweightRank,WBantamweightRank,HeavyweightRank,LightHeavyweightRank,MiddleweightRank,WelterweightRank,LightweightRank,FeatherweightRank,BantamweightRank,FlyweightRank,PFPRank,WinsByDecision,WinsByStoppage
Rob Font,MALE,2021-05-22,0,3,0,5.58,0.43,0.6,1.2,0.4,3,3,22,0,0,0,2,5,1,0,8,Orthodox,172.72,180.34,135,33,3.0,,,,,,,,,,,3.0,,,2,6
Rob Font,MALE,2021-12-04,0,4,0,5.53,0.45,0.3,0.89,0.35,4,3,27,0,0,0,3,5,1,0,9,Orthodox,172.72,180.34,135,34,4.0,,,,,,,,,,,4.0,,,3,6
Rob Font,MALE,2022-04-30,1,0,0,5.53,0.45,0.3,0.89,0.35,4,4,32,0,0,0,3,5,1,0,9,Orthodox,172.72,180.34,135,34,5.0,,,,,,,,,,,5.0,,,3,6
Rob Font,MALE,2023-04-08,2,0,0,5.53,0.45,0.3,0.89,0.35,4,5,37,0,0,0,3,5,1,0,9,Orthodox,172.72,180.34,135,35,6.0,,,,,,,,,,,6.0,,,3,6
Rob Font,MALE,2023-08-05,0,1,0,5.53,0.45,0.3,0.89,0.35,4,5,38,0,0,0,3,6,1,0,10,Orthodox,172.72,180.34,135,36,,,,,,,,,,,,7.0,,,3,7
Rob Font,MALE,2023-12-02,1,0,0,5.53,0.45,0.3,0.89,0.35,4,6,43,0,0,0,3,6,1,0,10,Orthodox,172.72,180.34,135,36,8.0,,,,,,,,,,,8.0,,,3,7
Rob Font,MALE,2024-10-19,2,0,0,5.44,0.45,0.3,0.84,0.34,4,7,46,0,0,0,3,6,1,0,10,Orthodox,172.72,180.34,135,37,10.0,,,,,,,,,,,10.0,,,3,7
Rob Kimmons,MALE,2010-08-01,1,0,0,9.75,0.393,1.5,0.5,0.333,1,2,6,0,0,0,0,0,2,0,2,Orthodox,177.8,185.42,185,29,,,,,,,,,,,,,,,0,2
Rob Kimmons,MALE,2010-11-13,0,1,0,15.4,0.43,1.6,1.2,0.366,1,2,9,0,0,0,1,0,2,0,3,Orthodox,177.8,185.42,185,29,,,,,,,,,,,,,,,1,2
Rob Kimmons,MALE,2011-03-03,1,0,0,15.5,0.447,1.3333,1.0,0.305,1,3,11,0,0,0,1,0,2,0,3,Orthodox,177.8,185.42,185,30,,,,,,,,,,,,,,,1,2
Rob Whiteford,MALE,2013-10-26,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,175.26,175.26,145,30,,,,,,,,,,,,,,,0,0
Rob Whiteford,MALE,2014-03-15,1,0,0,15.0,0.53,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Southpaw,175.26,175.26,145,30,,,,,,,,,,,,,,,0,0
Rob Whiteford,MALE,2015-07-18,0,1,0,20.5,0.525,0.0,2.5,0.175,1,1,5,0,0,0,1,0,0,0,1,Southpaw,175.26,175.26,145,32,,,,,,,,,,,,,,,1,0
Rob Whiteford,MALE,2015-10-24,0,2,0,20.3333,0.53,0.0,1.6667,0.117,2,1,6,0,0,0,1,1,0,0,2,Southpaw,175.26,175.26,145,32,,,,,,,,,,,,,,,1,1
Rob Whiteford,MALE,2016-04-10,1,0,0,21.0,0.488,0.0,1.5,0.338,2,2,9,0,0,0,1,1,0,0,2,Southpaw,175.26,175.26,145,32,,,,,,,,,,,,,,,1,1
Rob Wilkinson,MALE,2017-09-02,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,203.2,185,25,,,,,,,,,,,,,,,0,0
Rob Wilkinson,MALE,2018-02-10,1,0,0,24.0,0.52,0.0,2.0,0.4,0,1,2,0,0,0,0,0,0,0,0,Orthodox,190.5,203.2,185,25,,,,,,,,,,,,,,,0,0
Robbie Lawler,MALE,2013-02-23,2,0,0,23.0,0.41,0.0,1.8571,0.643,3,3,14,0,0,0,2,2,0,0,4,Southpaw,180.34,187.96,170,30,,,,,,,,,,,,,,,2,2
Robbie Lawler,MALE,2013-07-27,0,1,0,21.25,0.434,0.0,1.625,0.563,3,3,15,0,0,0,2,3,0,0,5,Southpaw,180.34,187.96,170,31,9.0,,,,,,,,9.0,,,,,,2,3
Robbie Lawler,MALE,2013-11-16,0,2,0,22.0,0.452,0.0,1.5556,0.611,3,3,17,0,0,0,2,4,0,0,6,Southpaw,180.34,187.96,170,31,10.0,,,,,,,,10.0,,,,,,2,4
Robbie Lawler,MALE,2014-03-15,0,3,0,24.2,0.45,0.0,1.4,0.55,3,3,20,0,0,1,2,4,0,0,7,Southpaw,180.34,187.96,170,31,3.0,,,,,,,,3.0,,,,,,3,4
Robbie Lawler,MALE,2014-05-24,1,0,0,35.6364,0.45,0.0,1.2727,0.5,3,4,25,1,0,1,2,4,0,0,7,Southpaw,180.34,187.96,170,32,1.0,,,,,,,,1.0,,,,,,3,4
Robbie Lawler,MALE,2014-07-26,0,1,0,38.3333,0.448,0.0,1.1667,0.458,3,4,28,1,0,1,2,5,0,0,8,Southpaw,180.34,187.96,170,32,1.0,,,,,,,,1.0,,,,,,3,5
Robbie Lawler,MALE,2014-12-06,0,2,0,41.5385,0.445,0.0,1.2308,0.5,3,4,33,1,0,1,3,5,0,0,9,Southpaw,180.34,187.96,170,32,1.0,,,,,,,,1.0,,,,,,4,5
Robbie Lawler,MALE,2015-07-11,0,3,0,46.8571,0.454,0.0,1.1429,0.464,3,4,38,2,0,2,3,5,0,0,10,Southpaw,180.34,187.96,170,33,0.0,,,,,,,,0.0,,,,,8.0,5,5
Robbie Lawler,MALE,2016-01-02,0,4,0,48.4,0.453,0.0,1.0667,0.433,4,4,43,3,0,2,3,6,0,0,11,Southpaw,180.34,187.96,170,33,0.0,,,,,,,,0.0,,,,,6.0,5,6
Robbie Lawler,MALE,2016-07-30,0,5,0,51.125,0.456,0.0,1.0,0.406,5,4,48,4,0,3,3,6,0,0,12,Southpaw,180.34,187.96,170,34,0.0,,,,,,,,0.0,,,,,4.0,6,6
Robbie Lawler,MALE,2017-07-29,1,0,0,48.2941,0.459,0.0,0.9412,0.382,5,5,49,5,0,3,3,6,0,0,12,Southpaw,180.34,187.96,170,35,3.0,,,,,,,,3.0,,,,,,6,6
Robbie Lawler,MALE,2017-12-16,0,1,0,49.8889,0.461,0.0,0.8889,0.361,5,5,52,5,0,3,4,6,0,0,13,Southpaw,180.34,187.96,170,35,2.0,,,,,,,,2.0,,,,,,7,6
Robbie Lawler,MALE,2019-03-02,1,0,0,51.7895,0.457,0.0,0.8421,0.342,5,6,57,5,0,3,4,6,0,0,13,Southpaw,180.34,187.96,170,36,6.0,,,,,,,,6.0,,,,,,7,6
Robbie Lawler,MALE,2019-08-03,2,0,0,3.57,0.45,0.0,0.71,0.66,5,12,83,5,0,3,4,12,0,0,19,Southpaw,180.34,187.96,170,37,10.0,,,,,,,,10.0,,,,,,7,12
Robbie Lawler,MALE,2020-08-29,3,0,0,3.57,0.45,0.0,0.71,0.66,5,13,88,6,0,3,4,12,0,0,19,Southpaw,180.34,187.96,170,38,14.0,,,,,,,,14.0,,,,,,7,12
Robbie Lawler,MALE,2021-09-25,4,0,0,3.73,0.46,0.0,0.66,0.64,5,14,91,5,0,3,4,12,0,0,19,Southpaw,180.34,187.96,170,39,,,,,,,,,,,,,,,7,12
Robbie Lawler,MALE,2022-07-02,0,1,0,3.85,0.47,0.0,0.65,0.64,5,14,94,6,0,3,4,13,0,0,20,Southpaw,180.34,187.96,170,40,,,,,,,,,,,,,,,7,13
Robbie Lawler,MALE,2023-07-08,1,0,0,3.85,0.47,0.0,0.65,0.64,5,15,96,6,0,3,4,13,0,0,20,Southpaw,180.34,187.96,170,41,,,,,,,,,,,,,,,7,13
Robelis Despaigne,MALE,2024-03-09,0,0,0,2.16,0.54,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,200.66,213.36,265,35,,,,,,,,,,,,,,,0,0
Robelis Despaigne,MALE,2024-05-11,0,1,0,2.11,0.59,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,200.66,213.36,265,35,,,,,,,,,,,,,,,0,1
Robelis Despaigne,MALE,2024-10-19,1,0,0,2.11,0.59,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,200.66,213.36,265,36,,,,,,,,,,,,,,,0,1
Robert Bryczek,MALE,2024-02-10,0,0,0,2.13,0.24,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,190.5,185,33,,,,,,,,,,,,,,,0,0
Robert Peralta,MALE,2011-09-17,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,180.34,145,25,,,,,,,,,,,,,,,0,0
Robert Peralta,MALE,2012-09-29,1,0,0,59.5,0.485,0.0,0.5,0.5,1,1,6,0,0,0,1,0,0,0,1,Orthodox,172.72,180.34,145,26,,,,,,,,,,,,,,,1,0
Robert Peralta,MALE,2013-04-06,0,1,0,42.0,0.46,0.0,0.3333,0.333,1,1,7,0,0,0,1,1,0,0,2,Orthodox,172.72,180.34,145,27,,,,,,,,,,,,,,,1,1
Robert Peralta,MALE,2013-12-28,1,0,0,48.25,0.46,0.0,0.25,0.25,1,2,10,0,0,0,1,1,0,0,2,Orthodox,172.72,180.34,145,27,,,,,,,,,,,,,,,1,1
Robert Peralta,MALE,2014-05-31,0,1,0,45.4,0.468,0.0,0.6,0.4,1,2,13,0,0,0,1,2,0,0,3,Orthodox,172.72,180.34,145,28,,,,,,,,,,,,,,,1,2
Robert Peralta,MALE,2014-08-16,0,2,0,46.3333,0.457,0.0,0.6667,0.5,2,2,16,0,0,1,1,2,0,0,4,Orthodox,172.72,180.34,145,28,,,,,,,,,,,,,,,2,2
Robert Peralta,MALE,2015-04-04,1,0,0,39.7143,0.391,0.0,0.5714,0.429,2,3,17,0,0,1,1,2,0,0,4,Orthodox,172.72,180.34,145,29,,,,,,,,,,,,,,,2,2
Robert Valentin,MALE,2024-08-24,0,0,0,0.15,0.5,4.4,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,187.96,195.58,185,29,,,,,,,,,,,,,,,0,0
Robert Whittaker,MALE,2012-12-14,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,185,21,,,,,,,,,,,,,,,0,0
Robert Whittaker,MALE,2013-05-25,0,1,0,83.0,0.41,0.0,0.0,0.0,1,0,3,1,0,0,1,0,0,0,1,Orthodox,182.88,185.42,185,22,,,,,,,,,,,,,,,1,0
Robert Whittaker,MALE,2013-08-28,0,2,0,68.0,0.435,0.0,0.5,0.5,2,0,6,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,22,,,,,,,,,,,,,,,1,1
Robert Whittaker,MALE,2014-02-22,1,0,0,61.3333,0.377,0.0,0.3333,0.333,2,1,9,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,23,,,,,,,,,,,,,,,1,1
Robert Whittaker,MALE,2014-06-28,2,0,0,50.75,0.353,0.0,0.25,0.25,2,2,10,1,0,0,1,1,0,0,2,Orthodox,182.88,185.42,185,23,,,,,,,,,,,,,,,1,1
Robert Whittaker,MALE,2014-11-07,0,1,0,53.8,0.354,0.0,0.4,0.4,2,2,13,1,0,0,2,1,0,0,3,Orthodox,182.88,185.42,185,23,,,,,,,,,,,,,,,2,1
Robert Whittaker,MALE,2015-05-09,0,2,0,53.0,0.373,0.0,0.5,0.417,2,2,15,1,0,0,2,2,0,0,4,Orthodox,182.88,185.42,185,24,,,,,,,,,,,,,,,2,2
Robert Whittaker,MALE,2015-11-14,0,3,0,46.8571,0.421,0.0,0.4286,0.357,3,2,16,1,0,0,2,3,0,0,5,Orthodox,182.88,185.42,185,24,14.0,,,,,,,14.0,,,,,,,2,3
Robert Whittaker,MALE,2016-04-23,0,4,0,49.375,0.426,0.0,0.5,0.375,4,2,19,1,0,0,3,3,0,0,6,Orthodox,182.88,185.42,185,25,7.0,,,,,,,7.0,,,,,,,3,3
Robert Whittaker,MALE,2016-11-26,0,5,0,53.7778,0.434,0.0,0.4444,0.333,5,2,22,1,0,0,4,3,0,0,7,Orthodox,182.88,185.42,185,25,7.0,,,,,,,7.0,,,,,,,4,3
Robert Whittaker,MALE,2017-04-15,0,6,0,51.7,0.447,0.0,0.4,0.3,6,2,23,1,0,0,4,4,0,0,8,Orthodox,182.88,185.42,185,26,6.0,,,,,,,6.0,,,,,,,4,4
Robert Whittaker,MALE,2017-07-08,0,7,0,52.0,0.452,0.0,0.3636,0.273,7,2,25,1,0,0,4,5,0,0,9,Orthodox,182.88,185.42,185,26,3.0,,,,,,,3.0,,,,,,,4,5
Robert Whittaker,MALE,2018-06-09,0,8,0,53.8333,0.442,0.0,0.3333,0.25,8,2,30,2,0,0,5,5,0,0,10,Orthodox,182.88,185.42,185,27,0.0,,,,,,,0.0,,,,,,13.0,5,5
Robert Whittaker,MALE,2019-10-05,0,9,0,4.77,0.39,0.0,0.36,0.57,9,2,35,1,0,1,5,5,0,0,11,Orthodox,182.88,185.42,185,28,0.0,,,,,,,0.0,,,,,,9.0,6,5
Robert Whittaker,MALE,2020-07-25,1,0,0,4.77,0.39,0.0,0.36,0.57,9,3,37,3,0,1,5,5,0,0,11,Orthodox,182.88,185.42,185,29,1.0,,,,,,,1.0,,,,,,,6,5
Robert Whittaker,MALE,2020-10-24,0,1,0,4.51,0.4,0.0,0.46,0.3,9,3,42,2,0,1,6,5,0,0,12,Orthodox,182.88,185.42,185,29,1.0,,,,,,,1.0,,,,,,12.0,7,5
Robert Whittaker,MALE,2021-04-17,0,2,0,4.68,0.41,0.0,0.64,0.34,9,3,45,2,0,1,7,5,0,0,13,Orthodox,182.88,185.42,185,30,1.0,,,,,,,1.0,,,,,,13.0,8,5
Robert Whittaker,MALE,2022-02-12,0,3,0,4.58,0.43,0.0,0.8,0.38,9,3,50,3,0,1,8,5,0,0,14,Orthodox,182.88,185.42,185,31,1.0,,,,,,,1.0,,,,,,14.0,9,5
Robert Whittaker,MALE,2022-09-03,1,0,0,4.58,0.43,0.0,0.8,0.38,9,4,55,4,0,1,8,5,0,0,14,Orthodox,182.88,185.42,185,31,1.0,,,,,,,1.0,,,,,,,9,5
Robert Whittaker,MALE,2023-07-08,0,1,0,4.58,0.43,0.0,0.8,0.38,9,4,58,4,0,1,9,5,0,0,15,Orthodox,182.88,185.42,185,32,2.0,,,,,,,2.0,,,,,,15.0,10,5
Robert Whittaker,MALE,2024-02-17,1,0,0,4.58,0.43,0.0,0.8,0.38,9,5,60,4,0,1,9,5,0,0,15,Orthodox,182.88,185.42,185,33,3.0,,,,,,,3.0,,,,,,,10,5
Robert Whittaker,MALE,2024-06-22,0,1,0,4.54,0.43,0.0,0.8,0.38,9,5,63,4,0,1,10,5,0,0,16,Orthodox,182.88,185.42,185,33,3.0,,,,,,,3.0,,,,,,,11,5
Robert Whittaker,MALE,2024-10-26,0,2,0,4.54,0.43,0.0,0.8,0.38,9,5,64,4,0,1,10,6,0,0,17,Orthodox,182.88,185.42,185,33,3.0,,,,,,,3.0,,,,,,,11,6
Roberto Romero,MALE,2024-11-16,0,0,0,4.93,0.47,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,Orthodox,172.72,177.8,155,24,,,,,,,,,,,,,,,0,0
Roberto Sanchez,MALE,2017-08-05,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,125,31,,,,,,,,,,,,,,,0,0
Roberto Sanchez,MALE,2018-02-18,1,0,0,2.0,0.33,0.0,1.0,1.0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,125,31,,,,,,,,,,,,,,,0,0
Roberto Sanchez,MALE,2018-09-08,0,1,0,2.0,0.495,0.5,2.0,1.0,1,1,2,0,0,0,0,0,1,0,1,Orthodox,167.64,167.64,125,32,,,,,,,,,,,,,,,0,1
Rocco Martin,MALE,2019-06-29,0,4,0,2.7,0.36,1.1,0.68,0.25,4,4,32,0,0,0,4,1,3,0,8,Orthodox,182.88,185.42,170,29,,,,,,,,,,,,,,,4,4
Rocco Martin,MALE,2019-11-09,1,0,0,,0.36,1.1,0.68,0.25,4,5,35,0,0,0,4,1,3,0,8,Orthodox,182.88,185.42,170,30,,,,,,,,,,,,,,,4,4
Rocky Lee,MALE,2015-04-11,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,145,28,,,,,,,,,,,,,,,0,0
Rodney Wallace,MALE,2010-03-27,1,0,0,15.0,0.42,2.0,7.0,0.46,0,1,3,0,0,0,0,0,0,0,0,Switch,175.26,182.88,205,28,,,,,,,,,,,,,,,0,0
Rodney Wallace,MALE,2010-08-07,2,0,0,24.5,0.465,1.5,9.0,0.65,0,2,6,0,0,0,0,0,0,0,0,Switch,175.26,182.88,205,28,,,,,,,,,,,,,,,0,0
Rodolfo Bellato,MALE,2023-12-02,0,1,0,6.47,0.61,0.5,1.09,0.25,1,1,4,0,0,0,0,1,0,0,1,Orthodox,190.5,195.58,205,27,,,,,,,,,,,,,,,0,1
Rodolfo Rubio,MALE,2014-11-08,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,167.64,145,27,,,,,,,,,,,,,,,0,0
Rodolfo Vieira,MALE,2019-08-10,0,0,0,1.91,0.46,1.6,4.77,0.42,0,0,0,0,0,0,0,0,0,0,0,Orthodox,182.88,185.42,185,29,,,,,,,,,,,,,,,0,0
Rodolfo Vieira,MALE,2020-03-07,0,1,0,1.91,0.46,1.6,4.77,0.42,1,0,2,0,0,0,0,0,1,0,1,Orthodox,182.88,185.42,185,30,,,,,,,,,,,,,,,0,1
Rodolfo Vieira,MALE,2021-02-13,0,2,0,1.85,0.46,2.4,6.05,0.55,2,0,3,0,0,0,0,0,2,0,2,Orthodox,182.88,185.42,185,31,,,,,,,,,,,,,,,0,2
Rodolfo Vieira,MALE,2021-07-17,1,0,0,2.6,0.49,1.4,5.77,0.52,2,1,5,0,0,0,0,0,2,0,2,Orthodox,182.88,185.42,185,31,,,,,,,,,,,,,,,0,2
Rodolfo Vieira,MALE,2022-06-25,0,1,0,3.19,0.54,1.6,4.18,0.3,2,1,8,0,0,0,0,0,3,0,3,Orthodox,182.88,185.42,185,32,,,,,,,,,,,,,,,0,3
Rodolfo Vieira,MALE,2023-04-29,1,0,0,3.19,0.54,1.6,4.18,0.3,2,2,11,0,0,0,0,0,3,0,3,Orthodox,182.88,185.42,185,33,,,,,,,,,,,,,,,0,3
Rodolfo Vieira,MALE,2024-02-10,0,1,0,3.19,0.54,1.6,4.18,0.3,2,2,13,0,0,0,0,0,4,0,4,Orthodox,182.88,185.42,185,34,,,,,,,,,,,,,,,0,4
Rodrigo Damm,MALE,2012-06-23,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,180.34,155,32,,,,,,,,,,,,,,,0,0
Rodrigo Damm,MALE,2012-11-17,0,1,0,11.0,0.52,1.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,170.18,180.34,155,32,,,,,,,,,,,,,,,0,1
Rodrigo Damm,MALE,2013-06-08,1,0,0,30.5,0.415,0.5,0.0,0.0,1,1,4,0,0,0,0,0,1,0,1,Orthodox,170.18,180.34,155,33,,,,,,,,,,,,,,,0,1
Rodrigo Damm,MALE,2014-02-15,0,1,0,45.6667,0.43,0.3333,0.6667,0.093,1,1,7,0,0,1,0,0,1,0,2,Orthodox,170.18,180.34,155,34,,,,,,,,,,,,,,,1,1
Rodrigo Damm,MALE,2014-05-31,0,2,0,51.25,0.423,0.5,0.75,0.32,2,1,10,0,0,1,1,0,1,0,3,Orthodox,170.18,180.34,155,34,,,,,,,,,,,,,,,2,1
Rodrigo Damm,MALE,2014-09-05,1,0,0,48.4,0.408,0.4,0.6,0.256,2,2,13,0,0,1,1,0,1,0,3,Orthodox,170.18,180.34,155,34,,,,,,,,,,,,,,,2,1
Rodrigo Damm,MALE,2015-01-03,2,0,0,49.8333,0.393,0.3333,0.5,0.213,2,3,16,0,0,1,1,0,1,0,3,Orthodox,170.18,180.34,155,34,,,,,,,,,,,,,,,2,1
Rodrigo Nascimento,MALE,2020-05-16,0,1,0,4.44,0.56,2.9,2.9,1.0,1,0,0,0,0,0,0,0,0,0,1,Orthodox,187.96,203.2,246,27,,,,,,,,,,,,,,,0,0
Rodrigo Nascimento,MALE,2020-10-10,0,1,0,4.44,0.56,2.9,2.9,1.0,1,0,2,0,0,0,0,0,1,0,1,Orthodox,187.96,203.2,246,27,,,,,,,,,,,,,,,0,1
Rodrigo Nascimento,MALE,2021-07-17,1,0,0,5.46,0.57,1.7,1.71,0.4,2,1,4,0,0,0,0,0,2,0,2,Orthodox,187.96,203.2,246,28,,,,,,,,,,,,,,,0,2
Rodrigo Nascimento,MALE,2022-09-17,1,0,0,4.05,0.49,0.6,1.23,0.37,2,1,6,0,0,0,0,0,2,0,2,Orthodox,187.96,203.2,246,29,,,,,,,,,,,,,,,0,2
Rodrigo Nascimento,MALE,2023-05-20,0,1,0,4.05,0.49,0.6,1.23,0.37,2,1,9,0,0,1,0,0,2,0,3,Orthodox,187.96,203.2,246,30,,,,,,,,,,,,,,,1,2
Rodrigo Nascimento,MALE,2023-11-04,0,2,0,4.05,0.49,0.6,1.23,0.37,2,1,12,0,0,2,0,0,2,0,4,Orthodox,187.96,203.2,246,30,,,,,,,,,,,,,,,2,2
Rodrigo Nascimento,MALE,2024-05-11,0,3,0,4.05,0.49,0.6,1.23,0.37,3,1,15,0,0,2,1,0,2,0,5,Orthodox,187.96,203.2,246,31,15.0,,,,,15.0,,,,,,,,,3,2
Rodrigo Nascimento,MALE,2024-11-02,1,0,0,3.71,0.47,0.5,1.02,0.37,3,2,18,0,0,2,1,0,2,0,5,Orthodox,187.96,203.2,246,31,15.0,,,,,15.0,,,,,,,,,3,2
Rodrigo de Lima,MALE,2014-06-28,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,170.18,190.5,155,23,,,,,,,,,,,,,,,0,0
Rodrigo de Lima,MALE,2015-02-14,1,0,0,5.0,0.35,2.0,1.0,0.33,0,1,2,0,0,0,0,0,0,0,0,Orthodox,170.18,190.5,155,23,,,,,,,,,,,,,,,0,0
Roger Bowling,MALE,2013-04-20,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,155,30,,,,,,,,,,,,,,,0,0
Roger Bowling,MALE,2013-12-14,2,0,0,35.0,0.38,1.5,2.5,0.9,0,2,4,0,0,0,0,0,0,0,0,Orthodox,175.26,172.72,155,31,,,,,,,,,,,,,,,0,0
Roger Gracie,MALE,2013-07-06,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,193.04,200.66,185,31,,,,,,,,,,,,,,,0,0
Roger Hollett,MALE,2012-09-22,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,205,33,,,,,,,,,,,,,,,0,0
Roger Hollett,MALE,2013-05-18,1,0,0,26.0,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,205,34,,,,,,,,,,,,,,,0,0
Roger Narvaez,MALE,2014-06-07,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,200.66,185,30,,,,,,,,,,,,,,,0,0
Roger Narvaez,MALE,2014-11-22,1,0,0,3.0,0.13,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,Southpaw,190.5,200.66,185,31,,,,,,,,,,,,,,,0,0
Roger Narvaez,MALE,2015-03-14,0,1,0,25.5,0.28,1.0,0.0,0.0,1,1,5,0,0,1,0,0,0,0,1,Southpaw,190.5,200.66,185,31,,,,,,,,,,,,,,,1,0
Roger Zapata,MALE,2015-09-26,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,180.34,187.96,170,29,,,,,,,,,,,,,,,0,0
Rogerio Bontorin,MALE,2019-02-02,0,0,0,,0.52,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,125,26,,,,,,,,,,,,,,,0,0
Rogerio Bontorin,MALE,2019-08-10,0,1,0,3.23,0.52,1.6,2.72,0.41,1,0,3,0,0,1,0,0,0,0,1,Orthodox,165.1,170.18,125,27,7.0,,,,,,,,,,,,7.0,,1,0
Rogerio Bontorin,MALE,2020-02-15,0,2,0,3.23,0.52,1.6,2.72,0.41,2,0,4,0,0,1,0,1,0,0,2,Orthodox,165.1,170.18,125,27,7.0,,,,,,,,,,,,7.0,,1,1
Rogerio Bontorin,MALE,2021-03-06,1,0,0,2.82,0.53,1.2,1.68,0.43,3,1,9,0,0,1,0,1,1,0,3,Orthodox,165.1,170.18,125,28,8.0,,,,,,,,,,,,8.0,,1,2
Rogerio Bontorin,MALE,2021-05-15,2,0,0,2.82,0.53,1.2,1.68,0.43,3,2,10,0,0,1,0,1,1,0,3,Orthodox,165.1,170.18,125,29,,,,,,,,,,,,,9.0,,1,2
Rogerio Bontorin,MALE,2022-01-15,2,0,0,2.63,0.52,1.0,2.9,0.6,3,2,13,0,0,1,0,1,1,0,3,Orthodox,165.1,170.18,125,29,7.0,,,,,,,,,,,,7.0,,1,2
Rogerio Nogueira,MALE,2010-05-29,0,1,0,14.0,0.5,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Southpaw,187.96,190.5,205,33,,,,,,,,,,,,,,,0,1
Rogerio Nogueira,MALE,2010-09-25,0,2,0,18.5,0.42,0.5,0.5,0.5,2,0,4,0,0,1,0,1,0,0,2,Southpaw,187.96,190.5,205,34,,,,,,,,,,,,,,,1,1
Rogerio Nogueira,MALE,2011-03-26,1,0,0,21.6667,0.353,0.3333,0.3333,0.333,2,1,7,0,0,1,0,1,0,0,2,Southpaw,187.96,190.5,205,34,,,,,,,,,,,,,,,1,1
Rogerio Nogueira,MALE,2011-12-10,2,0,0,18.25,0.3,0.25,0.25,0.25,2,2,10,0,0,1,0,1,0,0,2,Southpaw,187.96,190.5,205,35,,,,,,,,,,,,,,,1,1
Rogerio Nogueira,MALE,2013-02-02,0,1,0,25.4,0.36,0.2,0.2,0.2,2,2,11,0,0,1,0,2,0,0,3,Southpaw,187.96,190.5,205,36,,,,,,,,,,,,,,,1,2
Rogerio Nogueira,MALE,2014-07-26,0,2,0,27.8333,0.343,0.1667,0.1667,0.167,2,2,14,0,0,1,1,2,0,0,4,Southpaw,187.96,190.5,205,38,,,,,,,,,,,,,,,2,2
Rogerio Nogueira,MALE,2015-08-01,1,0,0,23.8571,0.294,0.1429,0.1429,0.143,2,3,15,0,0,1,1,2,0,0,4,Southpaw,187.96,190.5,205,39,11.0,,,,,,11.0,,,,,,,,2,2
Rogerio Nogueira,MALE,2016-05-14,2,0,0,28.75,0.304,0.25,0.125,0.125,2,4,18,0,0,1,1,2,0,0,4,Southpaw,187.96,190.5,205,39,10.0,,,,,,10.0,,,,,,,,2,2
Rogerio Nogueira,MALE,2016-11-19,0,1,0,28.8889,0.327,0.2222,0.1111,0.111,2,4,19,0,0,1,1,3,0,0,5,Southpaw,187.96,190.5,205,40,9.0,,,,,,9.0,,,,,,,,2,3
